City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
163,sandnessjoen,66.0217,12.6316,46.92200000000004,95,100,3.58,NO,1685494499
164,zapadnaya dvina,56.259,32.0745,38.60600000000003,90,6,2.2,RU,1685494500
165,barah,13.7,30.3667,80.87000000000006,48,19,1.97,SD,1685494500
166,phulbani,20.4667,84.2333,84.83000000000004,46,84,0.5,IN,1685494500
167,al kharijah,25.4514,30.5464,80.11400000000003,21,13,3.24,EG,1685494501
168,puerto natales,-51.7236,-72.4875,47.24600000000005,78,61,5.78,CL,1685494501
169,cururupu,-1.8283,-44.8683,75.86600000000001,94,60,1.59,BR,1685494502
170,selfoss,63.9331,-20.9971,44.041999999999994,87,11,3.15,IS,1685494502
171,burang,30.25,81.1667,36.55400000000005,94,98,3.21,CN,1685494503
172,mogocha,53.7333,119.7667,55.77800000000006,46,5,3.26,RU,1685494503
173,verkhnevilyuysk,63.4453,120.3167,53.690000000000026,63,100,4.08,RU,1685494503
174,atafu village,-8.5421,-172.5159,83.55200000000008,71,100,3.69,TK,1685494504
175,piti village,13.4626,144.6933,81.48200000000003,88,100,7.2,GU,1685494505
176,talcher,20.95,85.2167,87.27800000000008,53,35,0.93,IN,1685494505
177,freetown,8.484,-13.2299,80.2760000000001,85,100,2.61,SL,1685494505
178,znamenskoye,57.1281,73.8282,58.406000000000034,87,83,0.98,RU,1685494506
179,jagraon,30.7833,75.4833,71.79800000000003,77,100,1.51,IN,1685494507
180,aasiaat,68.7098,-52.8699,32.504000000000055,95,100,4.3,GL,1685494508
181,kailua-kona,19.6406,-155.9956,83.28200000000001,76,0,5.14,US,1685494498
182,kavaratti,10.5669,72.642,84.93800000000005,72,100,1.78,IN,1685494509
183,georgetown,5.4112,100.3354,84.93800000000005,83,20,1.54,MY,1685494509
184,slave lake,55.2834,-114.769,55.38200000000002,88,100,4.12,CA,1685494510
185,kupang,-10.1667,123.5833,81.1760000000001,78,75,7.2,ID,1685494510
186,ugoofaaru,5.6667,73.0,83.37200000000004,77,63,3.3,MV,1685494510
187,paradip garh,20.3167,86.6167,84.83000000000004,81,100,3.61,IN,1685494511
188,cranbrook,49.4999,-115.7688,76.83800000000005,27,75,7.2,CA,1685494511
189,nemuro,43.3236,145.575,50.63000000000004,76,1,6.09,JP,1685494512
190,lazaro cardenas,17.9583,-102.2,84.7760000000001,68,0,4.55,MX,1685494512
191,milford haven,51.7128,-5.0341,53.61800000000009,87,0,4.27,GB,1685494513
192,babruysk,53.15,29.2333,45.64400000000008,94,9,2.81,BY,1685494513
193,weno,7.4515,151.8468,80.54600000000005,89,100,1.54,FM,1685494513
194,greymouth,-42.4667,171.2,54.03200000000002,83,99,1.46,NZ,1685494514
195,tolanaro,-25.0319,46.9987,68.07200000000003,83,20,2.06,MG,1685494514
196,la ronge,55.1001,-105.2842,75.45200000000008,27,40,2.57,CA,1685494515
197,praia da vitoria,38.7333,-27.0667,64.65200000000007,94,40,3.61,PT,1685494515
198,churu,28.3,74.95,73.63399999999999,68,25,4.07,IN,1685494515
199,ola,59.5833,151.2833,50.03600000000007,60,100,6.48,RU,1685494516
200,stratford-upon-avon,52.1917,-1.7073,53.22200000000004,85,100,6.41,GB,1685494505
201,soure,-0.7167,-48.5233,78.76400000000004,87,100,4.69,BR,1685494516
202,tucupita,9.0622,-62.051,77.03600000000007,90,100,0.92,VE,1685494517
203,juan griego,11.0817,-63.9655,84.32600000000009,79,100,5.66,VE,1685494517
204,vadso,70.0744,29.7487,45.48200000000001,87,75,0.0,NO,1685494518
205,zhanaozen,43.3,52.8,79.16000000000008,14,100,5.89,KZ,1685494518
206,dauphin,51.1494,-100.0502,77.14400000000008,57,0,3.09,CA,1685494518
207,port alfred,-33.5906,26.891,60.40400000000005,86,42,4.06,ZA,1685494519
208,al bawiti,28.3492,28.8659,74.44400000000007,42,6,5.68,EG,1685494519
209,damboa,11.156,12.7576,86.32400000000001,45,24,3.6,NG,1685494519
